t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Thu Jan 30 17:24:59 2020,1202.370,28.879,70.058,70.081,70.175,70.000,70.099
Thu Jan 30 17:25:00 2020,1203.185,28.877,70.057,70.080,70.174,70.000,70.099
Thu Jan 30 17:25:01 2020,1203.986,28.876,70.056,70.079,70.173,70.000,70.099
Thu Jan 30 17:25:02 2020,1204.801,28.875,70.054,70.078,70.172,70.000,70.099
Thu Jan 30 17:25:03 2020,1205.602,28.875,70.054,70.078,70.172,70.000,70.099
Thu Jan 30 17:25:03 2020,1206.417,28.875,70.054,70.075,70.168,70.000,70.094
Thu Jan 30 17:25:04 2020,1207.218,28.874,70.052,70.074,70.169,70.000,70.089
Thu Jan 30 17:25:05 2020,1208.033,28.872,70.052,70.073,70.169,70.000,70.089
Thu Jan 30 17:25:06 2020,1208.834,28.872,70.052,70.073,70.169,70.000,70.089
Thu Jan 30 17:25:07 2020,1209.649,28.872,70.051,70.071,70.166,70.000,70.089
Thu Jan 30 17:25:07 2020,1210.450,28.872,70.049,70.070,70.166,70.000,70.089
Thu Jan 30 17:25:08 2020,1211.265,28.872,70.049,70.070,70.166,70.000,70.089
Thu Jan 30 17:25:09 2020,1212.066,28.873,70.048,70.069,70.165,70.000,70.089
Thu Jan 30 17:25:10 2020,1212.881,28.873,70.046,70.069,70.163,70.000,70.089
Thu Jan 30 17:25:11 2020,1213.698,28.874,70.045,70.067,70.160,70.000,70.083
Thu Jan 30 17:25:11 2020,1214.497,28.874,70.045,70.067,70.160,70.000,70.083
Thu Jan 30 17:25:12 2020,1215.314,28.874,70.043,70.066,70.161,70.000,70.083
Thu Jan 30 17:25:13 2020,1216.113,28.874,70.044,70.064,70.159,70.000,70.083
Thu Jan 30 17:25:14 2020,1216.930,28.874,70.044,70.063,70.158,70.000,70.083
Thu Jan 30 17:25:15 2020,1217.729,28.874,70.044,70.063,70.158,70.000,70.083
Thu Jan 30 17:25:16 2020,1218.546,28.875,70.043,70.064,70.157,70.000,70.083
Thu Jan 30 17:25:16 2020,1219.345,28.874,70.042,70.064,70.159,70.000,70.083
Thu Jan 30 17:25:17 2020,1220.162,28.874,70.042,70.064,70.159,70.000,70.083
Thu Jan 30 17:25:18 2020,1220.961,28.875,70.043,70.063,70.160,70.000,70.083
Thu Jan 30 17:25:19 2020,1221.778,28.875,70.043,70.064,70.158,70.000,70.083
Thu Jan 30 17:25:20 2020,1222.577,28.875,70.044,70.064,70.159,70.000,70.083
Thu Jan 30 17:25:20 2020,1223.394,28.875,70.044,70.064,70.159,70.000,70.083
Thu Jan 30 17:25:21 2020,1224.209,28.874,70.044,70.066,70.160,70.000,70.083
Thu Jan 30 17:25:22 2020,1225.010,28.873,70.044,70.066,70.160,70.000,70.083
Thu Jan 30 17:25:23 2020,1225.825,28.873,70.044,70.066,70.160,70.000,70.083
Thu Jan 30 17:25:24 2020,1226.626,28.871,70.045,70.066,70.162,70.000,70.083
Thu Jan 30 17:25:24 2020,1227.441,28.872,70.047,70.067,70.160,70.000,70.083
Thu Jan 30 17:25:25 2020,1228.242,28.871,70.047,70.068,70.161,70.000,70.089
Thu Jan 30 17:25:26 2020,1229.057,28.871,70.047,70.068,70.161,70.000,70.089
Thu Jan 30 17:25:27 2020,1229.858,28.871,70.048,70.069,70.165,70.000,70.089
Thu Jan 30 17:25:28 2020,1230.673,28.871,70.048,70.070,70.164,70.000,70.089
Thu Jan 30 17:25:28 2020,1231.474,28.871,70.050,70.070,70.165,70.000,70.089
Thu Jan 30 17:25:29 2020,1232.289,28.871,70.050,70.070,70.165,70.000,70.089
Thu Jan 30 17:25:30 2020,1233.090,28.871,70.050,70.071,70.164,70.000,70.089
Thu Jan 30 17:25:31 2020,1233.905,28.872,70.051,70.073,70.169,70.000,70.089
Thu Jan 30 17:25:32 2020,1234.721,28.872,70.051,70.073,70.169,70.000,70.089
Thu Jan 30 17:25:33 2020,1235.521,28.872,70.052,70.074,70.168,70.000,70.089
Thu Jan 30 17:25:33 2020,1236.337,28.870,70.054,70.075,70.168,70.000,70.089
Thu Jan 30 17:25:34 2020,1237.137,28.869,70.054,70.076,70.170,70.000,70.089
Thu Jan 30 17:25:35 2020,1237.953,28.869,70.054,70.076,70.170,70.000,70.089
Thu Jan 30 17:25:36 2020,1238.753,28.868,70.055,70.077,70.170,70.000,70.089
Thu Jan 30 17:25:37 2020,1239.569,28.867,70.057,70.078,70.170,70.000,70.089
Thu Jan 30 17:25:37 2020,1240.369,28.865,70.057,70.079,70.174,70.000,70.089
Thu Jan 30 17:25:38 2020,1241.185,28.865,70.057,70.079,70.174,70.000,70.089
Thu Jan 30 17:25:39 2020,1241.985,28.864,70.059,70.081,70.174,70.000,70.099
Thu Jan 30 17:25:40 2020,1242.801,28.863,70.059,70.080,70.175,70.000,70.099
Thu Jan 30 17:25:41 2020,1243.601,28.863,70.059,70.080,70.175,70.000,70.099
Thu Jan 30 17:25:41 2020,1244.417,28.865,70.061,70.083,70.178,70.000,70.099
Thu Jan 30 17:25:42 2020,1245.233,28.865,70.061,70.083,70.179,70.000,70.099
Thu Jan 30 17:25:43 2020,1246.033,28.866,70.062,70.084,70.179,70.000,70.099
Thu Jan 30 17:25:44 2020,1246.849,28.866,70.062,70.084,70.179,70.000,70.099
Thu Jan 30 17:25:45 2020,1247.649,28.868,70.063,70.085,70.178,70.000,70.099
Thu Jan 30 17:25:45 2020,1248.465,28.870,70.062,70.086,70.179,70.000,70.104
Thu Jan 30 17:25:46 2020,1249.265,28.871,70.063,70.084,70.178,70.000,70.104
Thu Jan 30 17:25:47 2020,1250.081,28.871,70.063,70.084,70.178,70.000,70.099
Thu Jan 30 17:25:48 2020,1250.881,28.873,70.062,70.085,70.180,70.000,70.104
Thu Jan 30 17:25:49 2020,1251.697,28.875,70.062,70.083,70.178,70.000,70.099
Thu Jan 30 17:25:49 2020,1252.497,28.875,70.062,70.083,70.178,70.000,70.099
Thu Jan 30 17:25:50 2020,1253.313,28.875,70.061,70.084,70.178,70.000,70.099
Thu Jan 30 17:25:51 2020,1254.113,28.875,70.060,70.083,70.177,70.000,70.099
Thu Jan 30 17:25:52 2020,1254.929,28.876,70.060,70.083,70.177,70.000,70.099
Thu Jan 30 17:25:53 2020,1255.729,28.876,70.060,70.083,70.177,70.000,70.099
Thu Jan 30 17:25:54 2020,1256.545,28.876,70.059,70.081,70.177,70.000,70.099
Thu Jan 30 17:25:54 2020,1257.361,28.877,70.058,70.081,70.176,70.000,70.099
Thu Jan 30 17:25:55 2020,1258.161,28.877,70.056,70.081,70.176,70.000,70.099
Thu Jan 30 17:25:56 2020,1258.977,28.877,70.056,70.081,70.176,70.000,70.099
Thu Jan 30 17:25:57 2020,1259.777,28.876,70.056,70.079,70.174,70.000,70.099
Thu Jan 30 17:25:58 2020,1260.593,28.874,70.056,70.078,70.172,70.000,70.099
Thu Jan 30 17:25:58 2020,1261.393,28.874,70.056,70.078,70.172,70.000,70.099
Thu Jan 30 17:25:59 2020,1262.209,28.874,70.054,70.078,70.173,70.000,70.094
Thu Jan 30 17:26:00 2020,1263.009,28.873,70.053,70.077,70.173,70.000,70.094
Thu Jan 30 17:26:01 2020,1263.825,28.871,70.052,70.075,70.170,70.000,70.094
Thu Jan 30 17:26:02 2020,1264.625,28.871,70.052,70.075,70.170,70.000,70.094
Thu Jan 30 17:26:02 2020,1265.441,28.871,70.050,70.074,70.168,70.000,70.089
Thu Jan 30 17:26:03 2020,1266.241,28.872,70.049,70.073,70.168,70.000,70.089
Thu Jan 30 17:26:04 2020,1267.057,28.872,70.047,70.072,70.168,70.000,70.089
Thu Jan 30 17:26:05 2020,1267.872,28.871,70.047,70.072,70.166,70.000,70.089
Thu Jan 30 17:26:06 2020,1268.673,28.871,70.046,70.070,70.166,70.000,70.089
Thu Jan 30 17:26:06 2020,1269.488,28.872,70.044,70.069,70.162,70.000,70.083
Thu Jan 30 17:26:07 2020,1270.289,28.872,70.044,70.069,70.162,70.000,70.083
Thu Jan 30 17:26:08 2020,1271.104,28.872,70.044,70.066,70.163,70.000,70.083
Thu Jan 30 17:26:09 2020,1271.905,28.872,70.042,70.065,70.160,70.000,70.083
Thu Jan 30 17:26:10 2020,1272.721,28.875,70.040,70.064,70.159,70.000,70.083
Thu Jan 30 17:26:11 2020,1273.521,28.875,70.040,70.064,70.159,70.000,70.083
Thu Jan 30 17:26:11 2020,1274.337,28.880,70.039,70.063,70.156,70.000,70.083
Thu Jan 30 17:26:12 2020,1275.137,28.886,70.037,70.061,70.158,70.000,70.078
Thu Jan 30 17:26:13 2020,1275.953,28.886,70.036,70.059,70.158,70.000,70.078
Thu Jan 30 17:26:14 2020,1276.753,28.888,70.036,70.059,70.152,70.000,70.078
Thu Jan 30 17:26:15 2020,1277.569,28.890,70.036,70.059,70.155,70.000,70.073
Thu Jan 30 17:26:15 2020,1278.385,28.892,70.035,70.058,70.154,70.000,70.073
Thu Jan 30 17:26:16 2020,1279.185,28.892,70.035,70.058,70.154,70.000,70.073
Thu Jan 30 17:26:17 2020,1280.001,28.891,70.034,70.058,70.153,70.000,70.073
Thu Jan 30 17:26:18 2020,1280.801,28.890,70.034,70.057,70.153,70.000,70.073
Thu Jan 30 17:26:19 2020,1281.617,28.888,70.033,70.057,70.152,70.000,70.073
Thu Jan 30 17:26:19 2020,1282.417,28.888,70.033,70.057,70.152,70.000,70.073
Thu Jan 30 17:26:20 2020,1283.232,28.887,70.034,70.058,70.153,70.000,70.073
Thu Jan 30 17:26:21 2020,1284.033,28.885,70.035,70.058,70.153,70.000,70.073
Thu Jan 30 17:26:22 2020,1284.848,28.885,70.035,70.058,70.153,70.000,70.073
Thu Jan 30 17:26:23 2020,1285.649,28.883,70.035,70.059,70.152,70.000,70.073
Thu Jan 30 17:26:23 2020,1286.464,28.881,70.037,70.059,70.155,70.000,70.073
Thu Jan 30 17:26:24 2020,1287.265,28.881,70.037,70.060,70.156,70.000,70.073
Thu Jan 30 17:26:25 2020,1288.080,28.881,70.037,70.060,70.156,70.000,70.073
Thu Jan 30 17:26:26 2020,1288.897,28.879,70.038,70.061,70.155,70.000,70.073
Thu Jan 30 17:26:27 2020,1289.697,28.879,70.038,70.061,70.155,70.000,70.073
Thu Jan 30 17:26:28 2020,1290.513,28.878,70.039,70.062,70.156,70.000,70.073
Thu Jan 30 17:26:28 2020,1291.313,28.878,70.039,70.062,70.156,70.000,70.073
Thu Jan 30 17:26:29 2020,1292.129,28.877,70.039,70.063,70.156,70.000,70.073
Thu Jan 30 17:26:30 2020,1292.929,28.876,70.040,70.063,70.156,70.000,70.078
Thu Jan 30 17:26:31 2020,1293.745,28.876,70.042,70.063,70.156,70.000,70.078
Thu Jan 30 17:26:32 2020,1294.544,28.874,70.042,70.064,70.159,70.000,70.078
Thu Jan 30 17:26:32 2020,1295.361,28.875,70.042,70.066,70.160,70.000,70.083
Thu Jan 30 17:26:33 2020,1296.161,28.875,70.043,70.066,70.160,70.000,70.083
Thu Jan 30 17:26:34 2020,1296.977,28.875,70.043,70.066,70.160,70.000,70.083
Thu Jan 30 17:26:35 2020,1297.778,28.874,70.045,70.068,70.166,70.000,70.083
Thu Jan 30 17:26:36 2020,1298.593,28.875,70.045,70.068,70.162,70.000,70.083
Thu Jan 30 17:26:36 2020,1299.408,28.877,70.047,70.070,70.165,70.000,70.083
Thu Jan 30 17:26:37 2020,1300.209,28.877,70.047,70.070,70.165,70.000,70.083
Thu Jan 30 17:26:38 2020,1301.024,28.880,70.048,70.071,70.164,70.000,70.089
Thu Jan 30 17:26:39 2020,1301.826,28.881,70.048,70.071,70.165,70.000,70.089
Thu Jan 30 17:26:40 2020,1302.640,28.881,70.048,70.071,70.165,70.000,70.089
Thu Jan 30 17:26:40 2020,1303.441,28.881,70.049,70.073,70.167,70.000,70.089
Thu Jan 30 17:26:41 2020,1304.256,28.879,70.050,70.075,70.169,70.000,70.089
Thu Jan 30 17:26:42 2020,1305.057,28.879,70.052,70.075,70.170,70.000,70.089
Thu Jan 30 17:26:43 2020,1305.872,28.879,70.052,70.075,70.170,70.000,70.089
Thu Jan 30 17:26:44 2020,1306.673,28.878,70.053,70.077,70.170,70.000,70.089
Thu Jan 30 17:26:44 2020,1307.488,28.877,70.054,70.078,70.172,70.000,70.089
Thu Jan 30 17:26:45 2020,1308.289,28.875,70.056,70.079,70.174,70.000,70.089
Thu Jan 30 17:26:46 2020,1309.104,28.875,70.056,70.079,70.174,70.000,70.094
Thu Jan 30 17:26:47 2020,1309.905,28.873,70.056,70.080,70.177,70.000,70.099
Thu Jan 30 17:26:48 2020,1310.720,28.871,70.058,70.083,70.174,70.000,70.099
Thu Jan 30 17:26:49 2020,1311.536,28.871,70.058,70.083,70.174,70.000,70.099
Thu Jan 30 17:26:49 2020,1312.336,28.871,70.059,70.083,70.177,70.000,70.099
Thu Jan 30 17:26:50 2020,1313.152,28.869,70.061,70.085,70.179,70.000,70.099
Thu Jan 30 17:26:51 2020,1313.952,28.870,70.061,70.086,70.181,70.000,70.099
Thu Jan 30 17:26:52 2020,1314.768,28.870,70.061,70.086,70.181,70.000,70.099
Thu Jan 30 17:26:53 2020,1315.568,28.870,70.063,70.088,70.181,70.000,70.099
Thu Jan 30 17:26:53 2020,1316.384,28.869,70.064,70.088,70.183,70.000,70.104
Thu Jan 30 17:26:54 2020,1317.184,28.867,70.065,70.091,70.183,70.000,70.104
Thu Jan 30 17:26:55 2020,1318.000,28.867,70.065,70.091,70.183,70.000,70.104
Thu Jan 30 17:26:56 2020,1318.800,28.867,70.067,70.091,70.187,70.000,70.104
Thu Jan 30 17:26:57 2020,1319.616,28.868,70.068,70.092,70.186,70.000,70.104
Thu Jan 30 17:26:57 2020,1320.416,28.868,70.068,70.092,70.186,70.000,70.104
Thu Jan 30 17:26:58 2020,1321.232,28.867,70.069,70.094,70.189,70.000,70.104
Thu Jan 30 17:26:59 2020,1322.048,28.867,70.071,70.095,70.191,70.000,70.115
Thu Jan 30 17:27:00 2020,1322.848,28.866,70.071,70.098,70.189,70.000,70.115
Thu Jan 30 17:27:01 2020,1323.664,28.866,70.071,70.098,70.189,70.000,70.115
Thu Jan 30 17:27:01 2020,1324.464,28.867,70.072,70.098,70.192,70.000,70.115
Thu Jan 30 17:27:02 2020,1325.280,28.867,70.073,70.099,70.191,70.000,70.115
Thu Jan 30 17:27:03 2020,1326.081,28.868,70.072,70.098,70.192,70.000,70.115
Thu Jan 30 17:27:04 2020,1326.896,28.868,70.072,70.098,70.192,70.000,70.115
Thu Jan 30 17:27:05 2020,1327.697,28.867,70.073,70.099,70.192,70.000,70.115
Thu Jan 30 17:27:06 2020,1328.512,28.869,70.072,70.098,70.190,70.000,70.115
Thu Jan 30 17:27:06 2020,1329.313,28.869,70.072,70.098,70.190,70.000,70.115
Thu Jan 30 17:27:07 2020,1330.128,28.869,70.070,70.096,70.190,70.000,70.115
Thu Jan 30 17:27:08 2020,1330.929,28.869,70.069,70.096,70.189,70.000,70.115
Thu Jan 30 17:27:09 2020,1331.744,28.870,70.067,70.094,70.186,70.000,70.115
Thu Jan 30 17:27:10 2020,1332.560,28.870,70.067,70.094,70.186,70.000,70.115
Thu Jan 30 17:27:10 2020,1333.360,28.872,70.066,70.092,70.188,70.000,70.109
Thu Jan 30 17:27:11 2020,1334.176,28.874,70.065,70.091,70.183,70.000,70.109
Thu Jan 30 17:27:12 2020,1334.976,28.874,70.063,70.090,70.185,70.000,70.109
Thu Jan 30 17:27:13 2020,1335.792,28.875,70.063,70.090,70.185,70.000,70.104
Thu Jan 30 17:27:14 2020,1336.592,28.876,70.061,70.089,70.182,70.000,70.104
Thu Jan 30 17:27:14 2020,1337.408,28.877,70.060,70.087,70.183,70.000,70.099
Thu Jan 30 17:27:15 2020,1338.208,28.877,70.060,70.087,70.183,70.000,70.099
Thu Jan 30 17:27:16 2020,1339.024,28.879,70.058,70.085,70.180,70.000,70.099
Thu Jan 30 17:27:17 2020,1339.824,28.880,70.058,70.084,70.180,70.000,70.099
Thu Jan 30 17:27:18 2020,1340.640,28.881,70.056,70.083,70.175,70.000,70.099
Thu Jan 30 17:27:18 2020,1341.440,28.881,70.056,70.083,70.175,70.000,70.099
Thu Jan 30 17:27:19 2020,1342.256,28.883,70.054,70.082,70.176,70.000,70.099
Thu Jan 30 17:27:20 2020,1343.071,28.885,70.053,70.080,70.174,70.000,70.099
Thu Jan 30 17:27:21 2020,1343.872,28.885,70.053,70.080,70.174,70.000,70.099
Thu Jan 30 17:27:22 2020,1344.687,28.887,70.051,70.078,70.173,70.000,70.099
Thu Jan 30 17:27:22 2020,1345.488,28.888,70.050,70.077,70.169,70.000,70.094
Thu Jan 30 17:27:23 2020,1346.303,28.890,70.047,70.075,70.171,70.000,70.089
Thu Jan 30 17:27:24 2020,1347.104,28.890,70.047,70.075,70.171,70.000,70.089
Thu Jan 30 17:27:25 2020,1347.919,28.891,70.046,70.074,70.167,70.000,70.089
Thu Jan 30 17:27:26 2020,1348.720,28.892,70.044,70.072,70.168,70.000,70.083
Thu Jan 30 17:27:27 2020,1349.535,28.895,70.043,70.070,70.164,70.000,70.083
Thu Jan 30 17:27:27 2020,1350.336,28.895,70.043,70.070,70.164,70.000,70.083
Thu Jan 30 17:27:28 2020,1351.152,28.895,70.042,70.070,70.163,70.000,70.083
Thu Jan 30 17:27:29 2020,1351.952,28.898,70.040,70.067,70.161,70.000,70.083
Thu Jan 30 17:27:30 2020,1352.767,28.898,70.040,70.067,70.161,70.000,70.083
Thu Jan 30 17:27:31 2020,1353.568,28.901,70.039,70.065,70.162,70.000,70.083
Thu Jan 30 17:27:31 2020,1354.383,28.902,70.038,70.064,70.157,70.000,70.083
Thu Jan 30 17:27:32 2020,1355.200,28.903,70.036,70.064,70.158,70.000,70.083
Thu Jan 30 17:27:33 2020,1355.999,28.903,70.036,70.064,70.158,70.000,70.083
Thu Jan 30 17:27:34 2020,1356.816,28.903,70.035,70.062,70.157,70.000,70.083
Thu Jan 30 17:27:35 2020,1357.615,28.905,70.036,70.062,70.159,70.000,70.078
Thu Jan 30 17:27:35 2020,1358.432,28.906,70.035,70.061,70.156,70.000,70.078
Thu Jan 30 17:27:36 2020,1359.231,28.906,70.035,70.061,70.156,70.000,70.078
Thu Jan 30 17:27:37 2020,1360.048,28.906,70.036,70.062,70.155,70.000,70.073
Thu Jan 30 17:27:38 2020,1360.847,28.909,70.035,70.063,70.157,70.000,70.073
Thu Jan 30 17:27:39 2020,1361.664,28.909,70.035,70.063,70.157,70.000,70.073
Thu Jan 30 17:27:39 2020,1362.463,28.910,70.035,70.063,70.156,70.000,70.083
Thu Jan 30 17:27:40 2020,1363.280,28.910,70.036,70.063,70.157,70.000,70.078
Thu Jan 30 17:27:41 2020,1364.079,28.912,70.037,70.064,70.160,70.000,70.083
Thu Jan 30 17:27:42 2020,1364.896,28.912,70.037,70.064,70.160,70.000,70.083
Thu Jan 30 17:27:43 2020,1365.711,28.912,70.037,70.064,70.156,70.000,70.083
Thu Jan 30 17:27:44 2020,1366.512,28.913,70.038,70.065,70.160,70.000,70.078
Thu Jan 30 17:27:44 2020,1367.327,28.913,70.039,70.065,70.159,70.000,70.078
Thu Jan 30 17:27:45 2020,1368.128,28.913,70.039,70.065,70.159,70.000,70.083
Thu Jan 30 17:27:46 2020,1368.943,28.913,70.040,70.066,70.160,70.000,70.083
Thu Jan 30 17:27:47 2020,1369.744,28.914,70.041,70.067,70.163,70.000,70.083
Thu Jan 30 17:27:48 2020,1370.560,28.914,70.041,70.067,70.163,70.000,70.083
Thu Jan 30 17:27:48 2020,1371.360,28.914,70.042,70.068,70.160,70.000,70.083
Thu Jan 30 17:27:49 2020,1372.177,28.916,70.042,70.069,70.164,70.000,70.083
Thu Jan 30 17:27:50 2020,1372.976,28.918,70.042,70.069,70.163,70.000,70.083
Thu Jan 30 17:27:51 2020,1373.792,28.918,70.042,70.069,70.163,70.000,70.083
Thu Jan 30 17:27:52 2020,1374.592,28.919,70.044,70.071,70.165,70.000,70.083
Thu Jan 30 17:27:52 2020,1375.408,28.920,70.044,70.072,70.165,70.000,70.083
Thu Jan 30 17:27:53 2020,1376.223,28.920,70.045,70.072,70.167,70.000,70.083
Thu Jan 30 17:27:54 2020,1377.024,28.920,70.045,70.072,70.167,70.000,70.083
Thu Jan 30 17:27:55 2020,1377.839,28.920,70.046,70.074,70.168,70.000,70.083
Thu Jan 30 17:27:56 2020,1378.640,28.918,70.046,70.074,70.166,70.000,70.083
Thu Jan 30 17:27:56 2020,1379.455,28.918,70.046,70.074,70.166,70.000,70.083
Thu Jan 30 17:27:57 2020,1380.256,28.917,70.047,70.075,70.169,70.000,70.083
Thu Jan 30 17:27:58 2020,1381.071,28.915,70.048,70.076,70.169,70.000,70.089
Thu Jan 30 17:27:59 2020,1381.872,28.914,70.049,70.076,70.170,70.000,70.089
Thu Jan 30 17:28:00 2020,1382.687,28.914,70.049,70.076,70.170,70.000,70.089
Thu Jan 30 17:28:00 2020,1383.488,28.913,70.051,70.077,70.172,70.000,70.089
Thu Jan 30 17:28:01 2020,1384.303,28.911,70.050,70.078,70.171,70.000,70.094
Thu Jan 30 17:28:02 2020,1385.104,28.910,70.052,70.080,70.174,70.000,70.094
Thu Jan 30 17:28:03 2020,1385.919,28.910,70.052,70.080,70.174,70.000,70.089
Thu Jan 30 17:28:04 2020,1386.736,28.909,70.053,70.080,70.174,70.000,70.099
Thu Jan 30 17:28:05 2020,1387.535,28.907,70.052,70.081,70.175,70.000,70.099
Thu Jan 30 17:28:05 2020,1388.352,28.907,70.052,70.081,70.175,70.000,70.099
Thu Jan 30 17:28:06 2020,1389.151,28.906,70.053,70.082,70.176,70.000,70.099
Thu Jan 30 17:28:07 2020,1389.968,28.902,70.054,70.083,70.177,70.000,70.099
Thu Jan 30 17:28:08 2020,1390.767,28.900,70.056,70.083,70.178,70.000,70.099
Thu Jan 30 17:28:09 2020,1391.584,28.900,70.056,70.083,70.178,70.000,70.099
Thu Jan 30 17:28:09 2020,1392.383,28.899,70.056,70.085,70.177,70.000,70.099
Thu Jan 30 17:28:10 2020,1393.200,28.898,70.057,70.086,70.179,70.000,70.099
Thu Jan 30 17:28:11 2020,1393.999,28.898,70.058,70.086,70.179,70.000,70.099
Thu Jan 30 17:28:12 2020,1394.816,28.897,70.058,70.086,70.179,70.000,70.099
Thu Jan 30 17:28:13 2020,1395.615,28.895,70.059,70.088,70.180,70.000,70.099
Thu Jan 30 17:28:13 2020,1396.432,28.896,70.059,70.088,70.183,70.000,70.099
Thu Jan 30 17:28:14 2020,1397.231,28.896,70.059,70.088,70.183,70.000,70.099
Thu Jan 30 17:28:15 2020,1398.048,28.895,70.061,70.089,70.183,70.000,70.099
Thu Jan 30 17:28:16 2020,1398.863,28.894,70.062,70.091,70.183,70.000,70.099
Thu Jan 30 17:28:17 2020,1399.664,28.894,70.063,70.092,70.187,70.000,70.099
Thu Jan 30 17:28:17 2020,1400.479,28.894,70.063,70.092,70.187,70.000,70.099
Thu Jan 30 17:28:18 2020,1401.279,28.893,70.065,70.093,70.183,70.000,70.104
Thu Jan 30 17:28:19 2020,1402.095,28.894,70.064,70.094,70.187,70.000,70.104
Thu Jan 30 17:28:20 2020,1402.896,28.894,70.065,70.095,70.187,70.000,70.104
Thu Jan 30 17:28:21 2020,1403.711,28.894,70.065,70.095,70.187,70.000,70.109
Thu Jan 30 17:28:22 2020,1404.512,28.895,70.064,70.094,70.191,70.000,70.109
Thu Jan 30 17:28:22 2020,1405.327,28.894,70.064,70.094,70.184,70.000,70.115
Thu Jan 30 17:28:23 2020,1406.128,28.894,70.064,70.094,70.184,70.000,70.115
Thu Jan 30 17:28:24 2020,1406.943,28.895,70.064,70.094,70.188,70.000,70.109
Thu Jan 30 17:28:25 2020,1407.744,28.895,70.063,70.093,70.188,70.000,70.115
Thu Jan 30 17:28:26 2020,1408.559,28.895,70.063,70.092,70.185,70.000,70.109
Thu Jan 30 17:28:26 2020,1409.375,28.895,70.063,70.092,70.185,70.000,70.109
Thu Jan 30 17:28:27 2020,1410.175,28.896,70.061,70.092,70.187,70.000,70.104
Thu Jan 30 17:28:28 2020,1410.991,28.895,70.060,70.091,70.182,70.000,70.099
Thu Jan 30 17:28:29 2020,1411.791,28.895,70.060,70.090,70.184,70.000,70.099
Thu Jan 30 17:28:30 2020,1412.607,28.898,70.060,70.090,70.184,70.000,70.099
Thu Jan 30 17:28:30 2020,1413.407,28.898,70.060,70.089,70.185,70.000,70.099
Thu Jan 30 17:28:31 2020,1414.223,28.900,70.058,70.088,70.182,70.000,70.099
Thu Jan 30 17:28:32 2020,1415.023,28.900,70.058,70.088,70.182,70.000,70.099
Thu Jan 30 17:28:33 2020,1415.839,28.901,70.057,70.086,70.181,70.000,70.099
Thu Jan 30 17:28:34 2020,1416.639,28.902,70.056,70.086,70.180,70.000,70.099
Thu Jan 30 17:28:34 2020,1417.455,28.902,70.054,70.085,70.178,70.000,70.099
Thu Jan 30 17:28:35 2020,1418.255,28.902,70.054,70.085,70.178,70.000,70.099
Thu Jan 30 17:28:36 2020,1419.071,28.903,70.052,70.083,70.177,70.000,70.099
Thu Jan 30 17:28:37 2020,1419.886,28.904,70.052,70.082,70.176,70.000,70.099
Thu Jan 30 17:28:38 2020,1420.687,28.904,70.049,70.080,70.176,70.000,70.099
Thu Jan 30 17:28:38 2020,1421.502,28.904,70.049,70.080,70.174,70.000,70.099
Thu Jan 30 17:28:39 2020,1422.303,28.902,70.047,70.078,70.173,70.000,70.099
Thu Jan 30 17:28:40 2020,1423.119,28.903,70.046,70.077,70.169,70.000,70.094
Thu Jan 30 17:28:41 2020,1423.919,28.903,70.046,70.077,70.169,70.000,70.094
Thu Jan 30 17:28:42 2020,1424.734,28.904,70.044,70.075,70.169,70.000,70.083
Thu Jan 30 17:28:43 2020,1425.535,28.904,70.042,70.073,70.166,70.000,70.083
Thu Jan 30 17:28:43 2020,1426.351,28.904,70.041,70.072,70.166,70.000,70.083
Thu Jan 30 17:28:44 2020,1427.151,28.904,70.041,70.072,70.166,70.000,70.083
Thu Jan 30 17:28:45 2020,1427.967,28.904,70.038,70.070,70.163,70.000,70.083
